2010-02-10 16:00:00,2820.90,933641.10,936404.70 
2010-02-10 17:00:00,2820.90,934170.30,936404.70 
2010-02-10 18:00:00,2820.90,933626.40,936404.70 
2010-02-11 11:00:00,2820.90,930113.10,936404.70 
2010-02-11 12:00:00,2820.90,941887.80,930260.10 
2010-02-11 13:00:00,2820.90,943137.30,930260.10 
2010-02-11 14:00:00,2820.90,942211.20,930260.10 
2010-02-11 15:00:00,2820.90,942152.40,930260.10 
2010-02-11 16:00:00,2820.90,942064.20,930260.10 
2010-02-11 17:00:00,2820.90,941049.90,930260.10 
2010-02-11 18:00:00,2820.90,935552.10,930260.10 
2010-02-12 11:00:00,2820.90,937389.60,930260.10 
2010-02-12 12:00:00,2820.90,948355.80,937536.60 
2010-02-12 13:00:00,2820.90,944901.30,937536.60 
2010-02-12 14:00:00,2820.90,943828.20,937536.60 
2010-02-12 15:00:00,2820.90,945753.90,937536.60 
2010-02-12 16:00:00,2820.90,944283.90,937536.60 
2010-02-12 17:00:00,2820.90,946988.70,937536.60 
2010-02-12 18:00:00,2820.90,940711.80,937536.60 
2010-02-15 11:01:00,2820.90,941343.90,937536.60 
2010-02-15 12:00:00,2820.90,945886.20,941490.90 
2010-02-15 13:00:00,2820.90,947018.10,941490.90 
2010-02-15 14:00:00,2820.90,948032.40,941490.90 
2010-02-15 15:00:00,2820.90,946871.10,941490.90 
2010-02-15 16:00:00,2820.90,947929.50,941490.90 
2010-02-15 17:00:00,2820.90,946547.70,941490.90 
2010-02-15 18:00:00,2820.90,947606.10,941490.90 
2010-02-16 11:00:00,2820.90,945945.00,941490.90 
2010-02-16 12:00:00,2820.90,953177.40,946092.00 
2010-02-16 13:00:00,2820.90,953442.00,946092.00 
2010-02-16 14:00:00,2820.90,951031.20,946092.00 
2010-02-16 15:00:00,2820.90,950061.00,946092.00 
2010-02-16 16:00:00,2820.90,948017.70,946092.00 
2010-02-16 17:00:00,2820.90,949355.40,946092.00 
2010-02-16 18:00:00,2820.90,950134.50,946092.00 
2010-02-17 11:00:00,2820.90,953500.80,946092.00 
2010-02-17 12:00:00,2820.90,963629.10,953647.80 
2010-02-17 13:00:00,2820.90,963673.20,953647.80 
2010-02-17 14:00:00,2820.90,962497.20,953647.80 
2010-02-17 15:00:00,2820.90,962644.20,953647.80 
2010-02-17 16:00:00,2820.90,964143.60,953647.80 
2010-02-17 17:00:00,2820.90,965025.60,953647.80 
2010-02-17 18:00:00,2820.90,964084.80,953647.80 
2010-02-18 11:00:00,2820.90,964819.80,953647.80 
2010-02-18 12:00:00,2820.90,968715.30,964966.80 
2010-02-18 13:00:00,2820.90,972213.90,964966.80 
2010-02-18 14:00:00,2820.90,972052.20,964966.80 
2010-02-18 15:00:00,2820.90,973301.70,964966.80 
2010-02-18 16:00:00,2820.90,973639.80,964966.80 
2010-02-18 17:00:00,2820.90,970655.70,964966.80 
2010-02-18 18:00:00,2820.90,972463.80,964966.80 
2010-02-19 11:01:00,2820.90,973404.60,964966.80 
2010-02-19 12:00:00,2820.90,982180.50,973551.60 
2010-02-19 13:00:00,2820.90,985370.40,973551.60 
2010-02-19 14:00:00,2820.90,981519.00,973551.60 
2010-02-19 15:00:00,2820.90,982871.40,973551.60 
2010-02-19 16:00:00,2820.90,984356.10,973551.60 
2010-02-19 17:00:00,2820.90,984679.50,973551.60 
2010-02-19 18:00:00,2820.90,980357.70,973551.60 
2010-02-22 11:00:00,2820.90,986899.20,973551.60 
2010-02-22 12:00:00,2820.90,983121.30,987046.20 
2010-02-22 13:00:00,2820.90,984958.80,987046.20 
2010-02-22 14:00:00,2820.90,986590.50,987046.20 
2010-02-22 15:00:00,2820.90,986575.80,987046.20 
2010-02-22 16:00:00,2820.90,988428.00,987046.20 
2010-02-22 17:00:00,2820.90,987075.60,987046.20 
2010-02-22 18:00:00,2820.90,986061.30,987046.20 
2010-02-23 11:00:00,2820.90,983018.40,987046.20 
2010-02-23 12:00:00,2820.90,984944.10,983165.40 
2010-02-23 13:00:00,2820.90,985326.30,983165.40 
2010-02-23 14:00:00,2820.90,980901.60,983165.40 
2010-02-23 15:00:00,2820.90,979960.80,983165.40 
2010-02-23 16:00:00,2820.90,981945.30,983165.40 
2010-02-23 17:00:00,2820.90,982151.10,983165.40 
2010-02-23 18:00:00,2820.90,982606.80,983165.40 
2010-02-24 11:00:00,2820.90,976844.40,983165.40 
2010-02-24 12:00:00,2820.90,979005.30,976991.40 
2010-02-24 13:00:00,2820.90,978270.30,976991.40 
2010-02-24 14:00:00,2820.90,978005.70,976991.40 
2010-02-24 15:00:00,2820.90,979666.80,976991.40 
2010-02-24 16:00:00,2820.90,980445.90,976991.40 
2010-02-24 17:00:00,2820.90,980254.80,976991.40 
