dateTime,open,high,low,close,adjClose,vol,openInterest
1278975600000,1.25953,1.25953,1.25853,1.25887,1.25887,566,0
1278979200000,1.25889,1.25920,1.25863,1.25878,1.25878,446,0
1278982800000,1.25871,1.26063,1.25857,1.26028,1.26028,2725,0
1278986400000,1.26025,1.26131,1.26011,1.26068,1.26068,3788,0
1278990000000,1.26068,1.26128,1.25960,1.26025,1.26025,3505,0
1278993600000,1.26025,1.26027,1.25926,1.25938,1.25938,2372,0
1278997200000,1.25938,1.25940,1.25858,1.25905,1.25905,2662,0
1279000800000,1.25905,1.25967,1.25871,1.25926,1.25926,2526,0
1279004400000,1.25926,1.25959,1.25863,1.25878,1.25878,3025,0
1279008000000,1.25878,1.25878,1.25429,1.25540,1.25540,6735,0
1279011600000,1.25540,1.25670,1.25219,1.25368,1.25368,7736,0
1279015200000,1.25368,1.25508,1.25248,1.25412,1.25412,6375,0
1279018800000,1.25413,1.25918,1.25292,1.25893,1.25893,7221,0
1279022400000,1.25891,1.25949,1.25738,1.25738,1.25738,4226,0
1279026000000,1.25738,1.25867,1.25708,1.25760,1.25760,4838,0
1279029600000,1.25760,1.26210,1.25642,1.26130,1.26130,6297,0
1279033200000,1.26131,1.26463,1.26130,1.26435,1.26435,7868,0
1279036800000,1.26435,1.26745,1.26430,1.26690,1.26690,7953,0
1279040400000,1.26687,1.27381,1.26670,1.27178,1.27178,8009,0
1279044000000,1.27177,1.27381,1.27060,1.27060,1.27060,5710,0
1279047600000,1.27060,1.27179,1.26988,1.27075,1.27075,4766,0
1279051200000,1.27073,1.27118,1.26907,1.27002,1.27002,3891,0
1279054800000,1.27002,1.27213,1.26988,1.27136,1.27136,3145,0
1279058400000,1.27143,1.27375,1.27122,1.27234,1.27234,4196,0
1279062000000,1.27200,1.27314,1.27200,1.27265,1.27265,1427,0
1279065600000,1.27271,1.27271,1.27179,1.27184,1.27184,783,0
1279069200000,1.27185,1.27253,1.27092,1.27193,1.27193,981,0
1279072800000,1.27192,1.27196,1.27007,1.27090,1.27090,1671,0
1279076400000,1.27091,1.27196,1.27063,1.27096,1.27096,1046,0
1279080000000,1.27099,1.27247,1.27093,1.27244,1.27244,538,0
1279083600000,1.27246,1.27337,1.27106,1.27174,1.27174,776,0
1279087200000,1.27179,1.27234,1.27076,1.27108,1.27108,795,0
1279090800000,1.27102,1.27152,1.27041,1.27065,1.27065,1083,0
1279094400000,1.27068,1.27254,1.26963,1.26991,1.26991,2128,0
1279098000000,1.26994,1.27257,1.26910,1.27164,1.27164,2156,0
1279101600000,1.27162,1.27354,1.27111,1.27196,1.27196,2503,0
1279105200000,1.27198,1.27198,1.27021,1.27053,1.27053,1889,0
1279108800000,1.27055,1.27257,1.27030,1.27166,1.27166,1793,0
1279112400000,1.27165,1.27165,1.26962,1.27028,1.27028,1718,0
1279116000000,1.27030,1.27281,1.26963,1.27125,1.27125,2578,0
1279119600000,1.27126,1.27157,1.26822,1.27082,1.27082,3163,0
1279123200000,1.27081,1.27308,1.27004,1.27297,1.27297,2598,0
1279126800000,1.27295,1.27768,1.27248,1.27532,1.27532,2800,0
1279130400000,1.27528,1.27690,1.27501,1.27552,1.27552,1607,0
1279134000000,1.27553,1.27636,1.27464,1.27506,1.27506,1450,0
1279137600000,1.27508,1.27511,1.27268,1.27305,1.27305,2619,0
1279141200000,1.27309,1.27466,1.27290,1.27361,1.27361,1686,0
1279144800000,1.27358,1.27437,1.27333,1.27420,1.27420,874,0
1279148400000,1.27428,1.27441,1.27356,1.27414,1.27414,747,0
1279152000000,1.27411,1.27444,1.27363,1.27372,1.27372,394,0
1279155600000,1.27374,1.27409,1.27339,1.27342,1.27342,553,0
1279159200000,1.27343,1.27344,1.27092,1.27146,1.27146,1655,0
1279162800000,1.27148,1.27259,1.27130,1.27241,1.27241,1232,0
1279166400000,1.27242,1.27638,1.27183,1.27526,1.27526,1971,0
1279170000000,1.27529,1.27539,1.27434,1.27521,1.27521,1479,0
1279173600000,1.27526,1.27530,1.27290,1.27429,1.27429,2113,0
1279177200000,1.27427,1.27539,1.27377,1.27403,1.27403,3296,0
1279180800000,1.27405,1.27427,1.27165,1.27338,1.27338,3970,0
1279184400000,1.27340,1.27444,1.27184,1.27391,1.27391,4002,0
1279188000000,1.27389,1.27972,1.27361,1.27881,1.27881,4805,0
1279191600000,1.27880,1.28024,1.27737,1.27925,1.27925,3959,0
1279195200000,1.27929,1.28343,1.27815,1.28150,1.28150,4592,0
1279198800000,1.28149,1.28250,1.28100,1.28138,1.28138,3819,0
1279202400000,1.28139,1.28635,1.28138,1.28585,1.28585,4948,0
1279206000000,1.28579,1.28911,1.28536,1.28807,1.28807,4917,0
1279209600000,1.28797,1.28953,1.28547,1.28926,1.28926,5294,0
1279213200000,1.28924,1.29165,1.28878,1.28909,1.28909,4887,0
1279216800000,1.28910,1.28920,1.28687,1.28777,1.28777,3516,0
1279220400000,1.28780,1.29053,1.28776,1.28919,1.28919,3768,0
1279224000000,1.28921,1.29126,1.28865,1.28956,1.28956,3828,0
1279227600000,1.28960,1.29448,1.28910,1.29315,1.29315,3870,0
1279231200000,1.29308,1.29540,1.29255,1.29491,1.29491,3300,0
1279234800000,1.29494,1.29495,1.29279,1.29310,1.29310,1824,0
1279238400000,1.29321,1.29362,1.29211,1.29211,1.29211,2418,0
1279242000000,1.29210,1.29250,1.29163,1.29184,1.29184,2010,0
1279245600000,1.29182,1.29253,1.29115,1.29119,1.29119,2354,0
1279249200000,1.29122,1.29210,1.29075,1.29189,1.29189,2411,0
1279252800000,1.29191,1.29204,1.29063,1.29118,1.29118,1024,0
1279256400000,1.29117,1.29161,1.29034,1.29126,1.29126,788,0
1279260000000,1.29125,1.29285,1.29108,1.29156,1.29156,1130,0
1279263600000,1.29154,1.29230,1.29031,1.29042,1.29042,1169,0
1279267200000,1.29043,1.29142,1.28894,1.28957,1.28957,2043,0
1279270800000,1.28959,1.29480,1.28957,1.29406,1.29406,2484,0
1279274400000,1.29409,1.29565,1.29225,1.29455,1.29455,2028,0
1279278000000,1.29456,1.29856,1.29364,1.29776,1.29776,2623,0
1279281600000,1.29774,1.29786,1.29537,1.29541,1.29541,1790,0
1279285200000,1.29543,1.29991,1.29534,1.29939,1.29939,2328,0
1279288800000,1.29937,1.30063,1.29771,1.29776,1.29776,2934,0
1279292400000,1.29775,1.29826,1.29521,1.29609,1.29609,3377,0
1279296000000,1.29601,1.29613,1.29236,1.29511,1.29511,3466,0
1279299600000,1.29512,1.29553,1.29152,1.29185,1.29185,2801,0
1279303200000,1.29176,1.29349,1.29155,1.29155,1.29155,1878,0
1279306800000,1.29156,1.29363,1.29156,1.29360,1.29360,1852,0
1279310400000,1.29358,1.29542,1.29342,1.29450,1.29450,1476,0
1279314000000,1.29452,1.29470,1.29221,1.29254,1.29254,1299,0
1279317600000,1.29256,1.29306,1.29229,1.29296,1.29296,666,0
1279497600000,1.29040,1.29179,1.28945,1.28989,1.28989,989,0
1279501200000,1.28987,1.29131,1.28890,1.28890,1.28890,888,0
1279504800000,1.28888,1.28940,1.28825,1.28893,1.28893,1090,0
1279508400000,1.28894,1.29130,1.28894,1.28983,1.28983,1369,0
1279512000000,1.28978,1.29197,1.28964,1.29118,1.29118,1004,0
1279515600000,1.29122,1.29131,1.29010,1.29027,1.29027,705,0
1279519200000,1.29024,1.29102,1.29012,1.29025,1.29025,1001,0
1279522800000,1.29023,1.29100,1.28964,1.29059,1.29059,1061,0
1279526400000,1.29058,1.29106,1.28711,1.28767,1.28767,2194,0
1279530000000,1.28768,1.29811,1.28768,1.29770,1.29770,3335,0
1279533600000,1.29773,1.29908,1.29637,1.29658,1.29658,2114,0
1279537200000,1.29650,1.29682,1.29421,1.29607,1.29607,2003,0
1279540800000,1.29605,1.29716,1.29485,1.29527,1.29527,1572,0
1279544400000,1.29524,1.29650,1.29508,1.29640,1.29640,1419,0
1279548000000,1.29642,1.29669,1.29307,1.29420,1.29420,2046,0
1279551600000,1.29422,1.29694,1.29387,1.29652,1.29652,2337,0
1279555200000,1.29650,1.29834,1.29549,1.29666,1.29666,2972,0
1279558800000,1.29670,1.29733,1.29591,1.29619,1.29619,1910,0
1279562400000,1.29615,1.29640,1.29455,1.29566,1.29566,1798,0
1279566000000,1.29570,1.29596,1.29422,1.29436,1.29436,1233,0
1279569600000,1.29434,1.29644,1.29427,1.29590,1.29590,1113,0
1279573200000,1.29592,1.29662,1.29387,1.29415,1.29415,1564,0
1279576800000,1.29421,1.29510,1.29347,1.29412,1.29412,912,0
1279580400000,1.29417,1.29498,1.29334,1.29472,1.29472,530,0
1279584000000,1.29465,1.29479,1.29265,1.29376,1.29376,764,0
1279587600000,1.29378,1.29433,1.29346,1.29389,1.29389,732,0
1279591200000,1.29386,1.29453,1.29326,1.29390,1.29390,1084,0
1279594800000,1.29391,1.29600,1.29378,1.29444,1.29444,1467,0
1279598400000,1.29443,1.29722,1.29443,1.29611,1.29611,1100,0
1279602000000,1.29606,1.29721,1.29596,1.29616,1.29616,938,0
1279605600000,1.29625,1.29734,1.29623,1.29662,1.29662,1004,0
1279609200000,1.29670,1.29895,1.29643,1.29868,1.29868,1300,0
1279612800000,1.29873,1.30275,1.29837,1.29994,1.29994,3131,0
1279616400000,1.29991,1.30072,1.29660,1.29810,1.29810,2744,0
1279620000000,1.29811,1.29977,1.29741,1.29868,1.29868,2274,0
1279623600000,1.29871,1.29904,1.29302,1.29393,1.29393,2447,0
1279627200000,1.29394,1.29428,1.28890,1.28990,1.28990,2526,0
1279630800000,1.28988,1.29073,1.28562,1.28639,1.28639,2269,0
1279634400000,1.28640,1.28741,1.28389,1.28695,1.28695,3383,0
1279638000000,1.28696,1.28916,1.28438,1.28833,1.28833,2718,0
1279641600000,1.28830,1.28964,1.28709,1.28828,1.28828,2589,0
1279645200000,1.28829,1.29216,1.28823,1.29047,1.29047,2472,0
1279648800000,1.29045,1.29141,1.28911,1.28978,1.28978,1746,0
1279652400000,1.28985,1.29150,1.28954,1.29124,1.29124,1392,0
1279656000000,1.29119,1.29122,1.28862,1.28927,1.28927,1556,0
1279659600000,1.28930,1.28991,1.28824,1.28906,1.28906,1501,0
1279663200000,1.28908,1.28912,1.28791,1.28796,1.28796,915,0
1279666800000,1.28793,1.28918,1.28774,1.28911,1.28911,609,0
1279670400000,1.28910,1.28938,1.28845,1.28916,1.28916,876,0
1279674000000,1.28915,1.29068,1.28901,1.29048,1.29048,902,0
1279677600000,1.29046,1.29051,1.28837,1.28868,1.28868,1926,0
1279681200000,1.28867,1.29033,1.28864,1.28972,1.28972,1176,0
1279684800000,1.28970,1.28979,1.28857,1.28958,1.28958,904,0
1279688400000,1.28954,1.28962,1.28747,1.28816,1.28816,1178,0
1279692000000,1.28814,1.28897,1.28755,1.28873,1.28873,932,0
1279695600000,1.28875,1.28890,1.28738,1.28867,1.28867,1062,0
1279699200000,1.28868,1.29123,1.28675,1.28762,1.28762,2400,0
1279702800000,1.28765,1.29066,1.28755,1.28857,1.28857,2625,0
1279706400000,1.28860,1.28877,1.28456,1.28532,1.28532,2154,0
1279710000000,1.28531,1.28717,1.28184,1.28264,1.28264,2445,0
1279713600000,1.28266,1.28362,1.27946,1.27970,1.27970,2180,0
1279717200000,1.27969,1.28200,1.27916,1.28127,1.28127,2082,0
1279720800000,1.28130,1.28233,1.27997,1.28176,1.28176,2041,0
1279724400000,1.28178,1.28198,1.27967,1.28047,1.28047,2241,0
1279728000000,1.28048,1.28300,1.27917,1.28179,1.28179,2968,0
1279731600000,1.28182,1.28277,1.28019,1.28159,1.28159,2472,0
1279735200000,1.28156,1.28200,1.28060,1.28072,1.28072,1797,0
1279738800000,1.28080,1.28230,1.28016,1.28146,1.28146,1359,0
1279742400000,1.28143,1.28206,1.27318,1.27432,1.27432,3723,0
1279746000000,1.27437,1.27685,1.27411,1.27670,1.27670,2226,0
1279749600000,1.27672,1.27734,1.27474,1.27528,1.27528,1062,0
1279753200000,1.27529,1.27617,1.27479,1.27528,1.27528,626,0
1279756800000,1.27529,1.27704,1.27529,1.27690,1.27690,934,0
1279760400000,1.27687,1.27709,1.27486,1.27588,1.27588,793,0
1279764000000,1.27590,1.27676,1.27368,1.27477,1.27477,1879,0
1279767600000,1.27472,1.27699,1.27463,1.27671,1.27671,1536,0
1279771200000,1.27670,1.27738,1.27627,1.27732,1.27732,1045,0
1279774800000,1.27731,1.27747,1.27633,1.27719,1.27719,1092,0
1279778400000,1.27718,1.27794,1.27663,1.27770,1.27770,1261,0
1279782000000,1.27767,1.27858,1.27729,1.27787,1.27787,1512,0
1279785600000,1.27790,1.27803,1.27412,1.27672,1.27672,2634,0
1279789200000,1.27671,1.28137,1.27634,1.28101,1.28101,2890,0
1279792800000,1.28102,1.28458,1.28007,1.28420,1.28420,3182,0
1279796400000,1.28417,1.28515,1.28177,1.28283,1.28283,2487,0
1279800000000,1.28282,1.28746,1.28240,1.28611,1.28611,2322,0
1279803600000,1.28607,1.28785,1.28511,1.28565,1.28565,2246,0
1279807200000,1.28563,1.28757,1.28493,1.28670,1.28670,2572,0
1279810800000,1.28671,1.28941,1.28383,1.28941,1.28941,2976,0
1279814400000,1.28948,1.29302,1.28828,1.29080,1.29080,3316,0
1279818000000,1.29077,1.29231,1.28948,1.29000,1.29000,2297,0
1279821600000,1.29001,1.29097,1.28907,1.28907,1.28907,1736,0
1279825200000,1.28906,1.29082,1.28906,1.29047,1.29047,1245,0
1279828800000,1.29046,1.29108,1.28802,1.28930,1.28930,1510,0
1279832400000,1.28932,1.28987,1.28820,1.28845,1.28845,1697,0
1279836000000,1.28842,1.28929,1.28831,1.28919,1.28919,807,0
1279839600000,1.28918,1.28974,1.28834,1.28865,1.28865,442,0
1279843200000,1.28868,1.29014,1.28855,1.29008,1.29008,909,0
1279846800000,1.29010,1.29164,1.28925,1.29111,1.29111,1149,0
1279850400000,1.29113,1.29133,1.28931,1.28932,1.28932,1439,0
1279854000000,1.28933,1.29036,1.28850,1.28875,1.28875,1270,0
1279857600000,1.28877,1.28939,1.28860,1.28897,1.28897,795,0
1279861200000,1.28899,1.28954,1.28861,1.28862,1.28862,800,0
1279864800000,1.28865,1.28985,1.28843,1.28942,1.28942,692,0
1279868400000,1.28950,1.29122,1.28612,1.28806,1.28806,1868,0
1279872000000,1.28812,1.28918,1.28661,1.28858,1.28858,1927,0
1279875600000,1.28859,1.28864,1.28597,1.28855,1.28855,2147,0
1279879200000,1.28857,1.29642,1.28849,1.29362,1.29362,3358,0
1279882800000,1.29364,1.29478,1.29231,1.29397,1.29397,2186,0
1279886400000,1.29398,1.29484,1.29273,1.29373,1.29373,1659,0
1279890000000,1.29377,1.29427,1.29028,1.29102,1.29102,2139,0
1279893600000,1.29101,1.29164,1.28724,1.28781,1.28781,2091,0
1279897200000,1.28785,1.28841,1.27932,1.28190,1.28190,4222,0
1279900800000,1.28194,1.28342,1.28055,1.28184,1.28184,3273,0
1279904400000,1.28182,1.28768,1.28138,1.28623,1.28623,2861,0
1279908000000,1.28624,1.29084,1.28072,1.28478,1.28478,4407,0
1279911600000,1.28480,1.28986,1.28346,1.28951,1.28951,2365,0
1279915200000,1.28953,1.29290,1.28800,1.29202,1.29202,2062,0
1279918800000,1.29204,1.29250,1.29092,1.29148,1.29148,1308,0
1279922400000,1.29152,1.29170,1.29054,1.29086,1.29086,879,0
1279926000000,1.29083,1.29086,1.29083,1.29086,1.29086,2,0
1280102400000,1.28940,1.28969,1.28761,1.28866,1.28866,802,0
1280106000000,1.28864,1.29250,1.28857,1.29230,1.29230,727,0
1280109600000,1.29227,1.29380,1.29089,1.29103,1.29103,1830,0
1280113200000,1.29104,1.29419,1.29103,1.29329,1.29329,2039,0
1280116800000,1.29331,1.29428,1.29208,1.29244,1.29244,1116,0
1280120400000,1.29239,1.29341,1.29194,1.29291,1.29291,942,0
1280124000000,1.29289,1.29394,1.29234,1.29271,1.29271,1042,0
1280127600000,1.29274,1.29285,1.29041,1.29090,1.29090,1232,0
1280131200000,1.29088,1.29576,1.29083,1.29513,1.29513,2240,0
1280134800000,1.29511,1.29511,1.29115,1.29203,1.29203,2214,0
1280138400000,1.29195,1.29314,1.28887,1.29016,1.29016,2118,0
1280142000000,1.29018,1.29110,1.28958,1.29050,1.29050,1656,0
1280145600000,1.29048,1.29169,1.28911,1.29085,1.29085,1523,0
1280149200000,1.29086,1.29440,1.29040,1.29340,1.29340,2294,0
1280152800000,1.29341,1.29407,1.29198,1.29307,1.29307,2098,0
1280156400000,1.29305,1.29481,1.29247,1.29409,1.29409,2797,0
1280160000000,1.29407,1.29530,1.29246,1.29352,1.29352,2998,0
1280163600000,1.29354,1.29843,1.29336,1.29817,1.29817,2713,0
1280167200000,1.29815,1.29988,1.29814,1.29929,1.29929,2082,0
1280170800000,1.29926,1.30032,1.29892,1.29902,1.29902,1770,0
1280174400000,1.29899,1.29955,1.29838,1.29870,1.29870,1358,0
1280178000000,1.29868,1.30046,1.29855,1.29946,1.29946,1312,0
1280181600000,1.29942,1.29948,1.29855,1.29928,1.29928,536,0
1280185200000,1.29930,1.29954,1.29847,1.29865,1.29865,635,0
1280188800000,1.29869,1.29969,1.29843,1.29932,1.29932,592,0
1280192400000,1.29934,1.29954,1.29820,1.29820,1.29820,637,0
1280196000000,1.29816,1.29916,1.29784,1.29794,1.29794,1033,0
1280199600000,1.29795,1.30110,1.29795,1.30040,1.30040,1437,0
1280203200000,1.30042,1.30167,1.30027,1.30094,1.30094,1306,0
1280206800000,1.30097,1.30164,1.30076,1.30092,1.30092,903,0
1280210400000,1.30089,1.30089,1.29921,1.29933,1.29933,1295,0
1280214000000,1.29932,1.30172,1.29929,1.30104,1.30104,1356,0
1280217600000,1.30101,1.30206,1.29880,1.30068,1.30068,2520,0
1280221200000,1.30070,1.30143,1.29724,1.29799,1.29799,3046,0
1280224800000,1.29801,1.30100,1.29801,1.29992,1.29992,2401,0
1280228400000,1.29993,1.30002,1.29635,1.29852,1.29852,2249,0
1280232000000,1.29845,1.30154,1.29813,1.29959,1.29959,2438,0
1280235600000,1.29956,1.30453,1.29955,1.30381,1.30381,2855,0
1280239200000,1.30377,1.30440,1.30015,1.30028,1.30028,2285,0
1280242800000,1.30031,1.30077,1.29812,1.29960,1.29960,3073,0
1280246400000,1.29958,1.30089,1.29577,1.29840,1.29840,3328,0
1280250000000,1.29843,1.29856,1.29516,1.29813,1.29813,2655,0
1280253600000,1.29815,1.30081,1.29788,1.29854,1.29854,1711,0
1280257200000,1.29855,1.29883,1.29654,1.29837,1.29837,1522,0
1280260800000,1.29836,1.29944,1.29790,1.29891,1.29891,1578,0
1280264400000,1.29890,1.30046,1.29876,1.30017,1.30017,1249,0
1280268000000,1.30019,1.30078,1.29874,1.29951,1.29951,866,0
1280271600000,1.29953,1.30018,1.29906,1.30001,1.30001,473,0
1280275200000,1.29995,1.30028,1.29875,1.29880,1.29880,450,0
1280278800000,1.29879,1.29971,1.29832,1.29874,1.29874,926,0
1280282400000,1.29878,1.29903,1.29730,1.29747,1.29747,1386,0
1280286000000,1.29743,1.29913,1.29662,1.29720,1.29720,1772,0
1280289600000,1.29717,1.29963,1.29717,1.29917,1.29917,1293,0
1280293200000,1.29919,1.30057,1.29907,1.29947,1.29947,1205,0
1280296800000,1.29946,1.30010,1.29882,1.29944,1.29944,1324,0
1280300400000,1.29945,1.30157,1.29931,1.30070,1.30070,1151,0
1280304000000,1.30068,1.30328,1.30060,1.30161,1.30161,2252,0
1280307600000,1.30164,1.30412,1.29944,1.29962,1.29962,2845,0
1280311200000,1.29961,1.30142,1.29868,1.30092,1.30092,2514,0
1280314800000,1.30090,1.30286,1.29966,1.30056,1.30056,1982,0
1280318400000,1.30055,1.30056,1.29819,1.29910,1.29910,2270,0
1280322000000,1.29912,1.30093,1.29901,1.30040,1.30040,1852,0
1280325600000,1.30041,1.30052,1.29737,1.29865,1.29865,2703,0
1280329200000,1.29861,1.30215,1.29763,1.30126,1.30126,3096,0
1280332800000,1.30125,1.30284,1.30055,1.30120,1.30120,3134,0
1280336400000,1.30119,1.30167,1.29879,1.29966,1.29966,2453,0
1280340000000,1.29968,1.30003,1.29904,1.29965,1.29965,1353,0
1280343600000,1.29961,1.30056,1.29867,1.29920,1.29920,1443,0
1280347200000,1.29918,1.29943,1.29777,1.29785,1.29785,1706,0
1280350800000,1.29786,1.29870,1.29687,1.29852,1.29852,1533,0
1280354400000,1.29853,1.30005,1.29836,1.29939,1.29939,796,0
1280358000000,1.29936,1.29951,1.29851,1.29868,1.29868,725,0
1280361600000,1.29880,1.29944,1.29859,1.29918,1.29918,524,0
1280365200000,1.29923,1.30030,1.29923,1.29981,1.29981,733,0
1280368800000,1.29984,1.30028,1.29810,1.29852,1.29852,1364,0
1280372400000,1.29848,1.29954,1.29774,1.29894,1.29894,1148,0
1280376000000,1.29893,1.29972,1.29867,1.29972,1.29972,938,0
1280379600000,1.29967,1.30127,1.29960,1.30110,1.30110,1084,0
1280383200000,1.30108,1.30150,1.30042,1.30137,1.30137,865,0
1280386800000,1.30136,1.30160,1.30064,1.30086,1.30086,868,0
1280390400000,1.30089,1.30423,1.30060,1.30298,1.30298,2498,0
1280394000000,1.30296,1.30412,1.30228,1.30267,1.30267,2061,0
1280397600000,1.30268,1.30761,1.30258,1.30673,1.30673,3046,0
1280401200000,1.30674,1.30837,1.30625,1.30780,1.30780,1778,0
1280404800000,1.30783,1.30877,1.30732,1.30849,1.30849,1855,0
1280408400000,1.30848,1.30908,1.30701,1.30706,1.30706,1724,0
1280412000000,1.30709,1.30878,1.30592,1.30838,1.30838,2229,0
1280415600000,1.30839,1.31060,1.30707,1.30765,1.30765,2758,0
1280419200000,1.30766,1.31037,1.30701,1.30838,1.30838,2728,0
1280422800000,1.30836,1.30895,1.30591,1.30631,1.30631,2980,0
1280426400000,1.30627,1.30874,1.30609,1.30777,1.30777,1991,0
1280430000000,1.30781,1.30952,1.30752,1.30915,1.30915,1584,0
1280433600000,1.30916,1.30952,1.30757,1.30763,1.30763,1720,0
1280437200000,1.30764,1.30966,1.30755,1.30770,1.30770,1765,0
1280440800000,1.30771,1.30783,1.30669,1.30766,1.30766,930,0
1280444400000,1.30773,1.30847,1.30731,1.30795,1.30795,912,0
1280448000000,1.30798,1.30801,1.30713,1.30778,1.30778,634,0
1280451600000,1.30780,1.30781,1.30660,1.30661,1.30661,674,0
1280455200000,1.30662,1.30662,1.30463,1.30510,1.30510,1566,0
1280458800000,1.30512,1.30659,1.30510,1.30655,1.30655,1328,0
1280462400000,1.30658,1.30689,1.30527,1.30557,1.30557,1157,0
1280466000000,1.30559,1.30594,1.30519,1.30573,1.30573,988,0
1280469600000,1.30570,1.30733,1.30514,1.30729,1.30729,1114,0
1280473200000,1.30734,1.30781,1.30648,1.30670,1.30670,1230,0
1280476800000,1.30671,1.30930,1.30615,1.30911,1.30911,2078,0
1280480400000,1.30910,1.30911,1.30406,1.30550,1.30550,2932,0
1280484000000,1.30548,1.30548,1.30266,1.30480,1.30480,2688,0
1280487600000,1.30481,1.30527,1.29862,1.29866,1.29866,2657,0
1280491200000,1.29865,1.30038,1.29802,1.30013,1.30013,2202,0
1280494800000,1.30015,1.30327,1.29967,1.30311,1.30311,1869,0
1280498400000,1.30314,1.30576,1.30228,1.30301,1.30301,2927,0
1280502000000,1.30303,1.30361,1.30012,1.30171,1.30171,3262,0
1280505600000,1.30166,1.30416,1.30089,1.30294,1.30294,3123,0
1280509200000,1.30293,1.30696,1.30220,1.30687,1.30687,2757,0
1280512800000,1.30686,1.30697,1.30378,1.30461,1.30461,1771,0
1280516400000,1.30463,1.30593,1.30435,1.30546,1.30546,1039,0
1280520000000,1.30544,1.30656,1.30460,1.30524,1.30524,1518,0
1280523600000,1.30529,1.30620,1.30306,1.30306,1.30306,1459,0
1280527200000,1.30302,1.30541,1.30261,1.30504,1.30504,836,0
1280710800000,1.30596,1.30601,1.30533,1.30589,1.30589,391,0
1280714400000,1.30591,1.30819,1.30552,1.30759,1.30759,1201,0
1280718000000,1.30762,1.30866,1.30704,1.30732,1.30732,1209,0
1280721600000,1.30731,1.30841,1.30721,1.30822,1.30822,914,0
1280725200000,1.30823,1.30863,1.30772,1.30822,1.30822,838,0
1280728800000,1.30820,1.30825,1.30721,1.30768,1.30768,1012,0
1280732400000,1.30766,1.30876,1.30732,1.30800,1.30800,926,0
1280736000000,1.30802,1.30873,1.30648,1.30667,1.30667,1684,0
1280739600000,1.30668,1.30753,1.30554,1.30729,1.30729,2727,0
1280743200000,1.30734,1.30869,1.30576,1.30580,1.30580,2177,0
1280746800000,1.30582,1.30744,1.30569,1.30677,1.30677,1821,0
1280750400000,1.30673,1.30841,1.30648,1.30683,1.30683,1691,0
1280754000000,1.30690,1.30755,1.30628,1.30703,1.30703,1416,0
1280757600000,1.30704,1.31156,1.30656,1.31051,1.31051,2506,0
1280761200000,1.31054,1.31463,1.31054,1.31402,1.31402,3159,0
1280764800000,1.31406,1.31863,1.31332,1.31863,1.31863,3214,0
1280768400000,1.31861,1.31945,1.31718,1.31725,1.31725,2288,0
1280772000000,1.31726,1.31743,1.31622,1.31670,1.31670,1481,0
1280775600000,1.31667,1.31790,1.31667,1.31732,1.31732,1029,0
1280779200000,1.31731,1.31825,1.31662,1.31686,1.31686,1146,0
1280782800000,1.31683,1.31789,1.31672,1.31707,1.31707,964,0
1280786400000,1.31706,1.31814,1.31685,1.31787,1.31787,906,0
1280790000000,1.31791,1.31841,1.31726,1.31753,1.31753,575,0
1280793600000,1.31741,1.31752,1.31700,1.31732,1.31732,351,0
1280797200000,1.31736,1.31806,1.31720,1.31720,1.31720,468,0
1280800800000,1.31714,1.31801,1.31681,1.31687,1.31687,1239,0
1280804400000,1.31691,1.31753,1.31633,1.31681,1.31681,972,0
1280808000000,1.31679,1.31699,1.31601,1.31634,1.31634,888,0
1280811600000,1.31636,1.31720,1.31610,1.31683,1.31683,683,0
1280815200000,1.31685,1.31742,1.31626,1.31730,1.31730,1094,0
1280818800000,1.31728,1.31783,1.31511,1.31518,1.31518,992,0
1280822400000,1.31514,1.31854,1.31464,1.31805,1.31805,1980,0
1280826000000,1.31804,1.32294,1.31637,1.32178,1.32178,3011,0
1280829600000,1.32179,1.32412,1.32165,1.32261,1.32261,2574,0
1280833200000,1.32264,1.32461,1.32177,1.32460,1.32460,1977,0
1280836800000,1.32457,1.32610,1.32421,1.32460,1.32460,2612,0
1280840400000,1.32456,1.32522,1.32257,1.32314,1.32314,2070,0
1280844000000,1.32316,1.32469,1.32168,1.32327,1.32327,2312,0
1280847600000,1.32326,1.32350,1.32007,1.32016,1.32016,2563,0
1280851200000,1.32018,1.32217,1.31826,1.32215,1.32215,2826,0
1280854800000,1.32214,1.32400,1.32177,1.32375,1.32375,2118,0
1280858400000,1.32377,1.32397,1.32247,1.32290,1.32290,1220,0
1280862000000,1.32288,1.32327,1.32171,1.32218,1.32218,899,0
1280865600000,1.32220,1.32312,1.32185,1.32297,1.32297,890,0
1280869200000,1.32295,1.32336,1.32273,1.32306,1.32306,863,0
1280872800000,1.32307,1.32325,1.32291,1.32299,1.32299,431,0
1280876400000,1.32298,1.32329,1.32224,1.32260,1.32260,572,0
1280880000000,1.32258,1.32262,1.32215,1.32236,1.32236,292,0
1280883600000,1.32235,1.32251,1.32188,1.32202,1.32202,457,0
1280887200000,1.32197,1.32321,1.32157,1.32192,1.32192,1074,0
1280890800000,1.32190,1.32382,1.32187,1.32296,1.32296,1144,0
1280894400000,1.32293,1.32332,1.32229,1.32247,1.32247,739,0
1280898000000,1.32249,1.32282,1.32111,1.32159,1.32159,822,0
1280901600000,1.32158,1.32158,1.32061,1.32140,1.32140,1138,0
1280905200000,1.32141,1.32187,1.32042,1.32055,1.32055,1097,0
