ticker,date,open,high,low,close,volume
NOC,02 Feb 82,8.2083,8.375,8.2083,8.375,72000
NOC,03 Feb 82,8.3333,8.8333,8.2083,8.2917,840000
NOC,04 Feb 82,8.2917,8.4167,8.1667,8.2292,176400
NOC,05 Feb 82,8.1875,8.375,8.1875,8.3333,120000
NOC,08 Feb 82,8.3333,8.3333,8.1042,8.1042,64200
NOC,09 Feb 82,8.0625,8.0833,7.8958,7.9375,141600
NOC,10 Feb 82,7.875,7.875,7.6667,7.6667,35400
NOC,11 Feb 82,7.6042,7.6667,7.5833,7.6458,55200
NOC,12 Feb 82,7.6458,7.6458,7.5417,7.5417,46200
NOC,16 Feb 82,7.5208,7.7083,7.5,7.7083,64200
NOC,17 Feb 82,7.7708,7.8125,7.75,7.75,31800
NOC,18 Feb 82,7.75,7.8958,7.7292,7.875,145800
NOC,19 Feb 82,7.8333,7.875,7.8333,7.8542,85200
NOC,22 Feb 82,7.8958,7.9167,7.6667,7.6667,132600
NOC,23 Feb 82,7.5833,7.625,7.5417,7.5625,64800
NOC,24 Feb 82,7.5625,7.6458,7.5625,7.5833,61200
NOC,25 Feb 82,7.625,7.6667,7.6042,7.625,64200
NOC,26 Feb 82,7.625,7.625,7.625,7.625,4200
NOC,01 Mar 82,7.625,7.625,7.625,7.625,16200
NOC,02 Mar 82,7.625,7.6667,7.625,7.625,17400
NOC,03 Mar 82,7.625,7.75,7.625,7.6875,98400
NOC,04 Mar 82,7.7083,7.7083,7.6667,7.6875,165000
NOC,05 Mar 82,7.6667,7.7083,7.6667,7.6667,92400
NOC,08 Mar 82,7.7083,7.7083,7.375,7.375,201000
NOC,09 Mar 82,7.2708,7.2708,6.9167,7.125,208200
NOC,10 Mar 82,7.1667,7.2083,7.125,7.1667,165600
NOC,11 Mar 82,7.2083,7.2083,6.8542,6.8542,352200
NOC,12 Mar 82,6.75,6.75,6.5417,6.625,282000
NOC,15 Mar 82,6.5833,6.6458,6.5833,6.625,274200
NOC,16 Mar 82,6.625,6.6458,6.6042,6.625,279600
